"DateAndTime","OS_bloom-hall131 (Bloomberg-1 West-Hall 131) Occupancy","",
"2016-09-04 18:30:25","1","",
"2016-09-04 18:31:25","1","",
"2016-09-04 18:33:19","0","",
"2016-09-04 18:43:45","0","",
"2016-09-04 18:52:43","1","",
"2016-09-04 18:54:37","0","",
"2016-09-04 19:05:04","0","",
"2016-09-04 19:15:30","0","",
"2016-09-04 19:25:25","1","",
"2016-09-04 19:27:19","0","",
"2016-09-04 19:37:46","0","",
"2016-09-04 19:48:12","0","",
"2016-09-04 19:58:39","0","",
"2016-09-04 20:00:56","1","",
"2016-09-04 20:01:59","1","",
"2016-09-04 20:03:53","0","",
"2016-09-04 20:10:15","1","",
"2016-09-04 20:11:55","1","",
"2016-09-04 20:13:06","1","",
"2016-09-04 20:14:20","1","",
"2016-09-04 20:16:14","0","",
"2016-09-04 20:16:31","1","",
"2016-09-04 20:17:31","1","",
"2016-09-04 20:18:37","1","",
"2016-09-04 20:20:31","0","",
"2016-09-04 20:22:39","1","",
"2016-09-04 20:24:33","0","",
"2016-09-04 20:25:26","1","",
"2016-09-04 20:27:20","0","",
"2016-09-04 20:37:48","0","",
"2016-09-04 20:48:15","0","",
"2016-09-04 20:58:42","0","",
"2016-09-04 21:09:09","0","",
"2016-09-04 21:19:35","0","",
"2016-09-04 21:30:01","0","",
"2016-09-04 21:40:28","0","",
"2016-09-04 21:50:55","0","",
"2016-09-04 22:01:22","0","",
"2016-09-04 22:11:48","0","",
"2016-09-04 22:22:15","0","",
"2016-09-04 22:32:43","0","",
"2016-09-04 22:43:11","0","",
"2016-09-04 22:53:38","0","",
"2016-09-04 23:04:06","0","",
"2016-09-04 23:14:33","0","",
"2016-09-04 23:25:01","0","",
"2016-09-04 23:35:29","0","",
"2016-09-04 23:45:56","0","",
"2016-09-04 23:56:23","0","",
"2016-09-05 00:06:50","0","",
"2016-09-05 00:17:16","0","",
"2016-09-05 00:27:43","0","",
"2016-09-05 00:38:10","0","",
"2016-09-05 00:48:37","0","",
"2016-09-05 00:59:05","0","",
"2016-09-05 01:09:31","0","",
"2016-09-05 01:19:57","0","",
"2016-09-05 01:30:25","0","",
"2016-09-05 01:40:52","0","",
"2016-09-05 01:51:19","0","",
"2016-09-05 02:01:44","0","",
"2016-09-05 02:12:12","0","",
"2016-09-05 02:22:39","0","",
"2016-09-05 02:33:05","0","",
"2016-09-05 02:43:32","0","",
"2016-09-05 02:53:59","0","",
"2016-09-05 03:04:25","0","",
"2016-09-05 03:14:52","0","",
"2016-09-05 03:25:19","0","",
"2016-09-05 03:35:45","0","",
"2016-09-05 03:46:12","0","",
"2016-09-05 03:56:39","0","",
"2016-09-05 04:07:06","0","",
"2016-09-05 04:17:32","0","",
"2016-09-05 04:27:59","0","",
"2016-09-05 04:38:25","0","",
"2016-09-05 04:48:52","0","",
"2016-09-05 04:59:19","0","",
"2016-09-05 05:09:47","0","",
"2016-09-05 05:20:14","0","",
"2016-09-05 05:30:40","0","",
"2016-09-05 05:41:06","0","",
"2016-09-05 05:51:33","0","",
"2016-09-05 06:02:00","0","",
"2016-09-05 06:12:26","0","",
"2016-09-05 06:22:53","0","",
"2016-09-05 06:33:20","0","",
"2016-09-05 06:43:47","0","",
"2016-09-05 06:54:14","0","",
"2016-09-05 07:04:40","0","",
"2016-09-05 07:15:07","0","",
"2016-09-05 07:25:34","0","",
"2016-09-05 07:36:02","0","",
"2016-09-05 07:46:28","0","",
"2016-09-05 07:56:55","0","",
"2016-09-05 08:07:21","0","",
"2016-09-05 08:17:48","0","",
"2016-09-05 08:28:15","0","",
"2016-09-05 08:38:41","0","",
"2016-09-05 08:49:07","0","",
"2016-09-05 08:59:34","0","",
"2016-09-05 09:10:01","0","",
"2016-09-05 09:20:28","0","",
"2016-09-05 09:30:54","0","",
"2016-09-05 09:41:21","0","",
"2016-09-05 09:51:47","0","",
"2016-09-05 10:02:14","0","",
"2016-09-05 10:12:41","0","",
"2016-09-05 10:23:08","0","",
"2016-09-05 10:33:36","0","",
"2016-09-05 10:44:03","0","",
"2016-09-05 10:54:30","0","",
"2016-09-05 11:04:56","0","",
"2016-09-05 11:15:22","0","",
"2016-09-05 11:25:49","0","",
"2016-09-05 11:36:16","0","",
"2016-09-05 11:46:42","0","",
"2016-09-05 11:57:09","0","",
"2016-09-05 12:07:35","0","",
"2016-09-05 12:18:03","0","",
"2016-09-05 12:28:30","0","",
"2016-09-05 12:38:57","0","",
"2016-09-05 12:49:24","0","",
"2016-09-05 12:59:51","0","",
"2016-09-05 13:10:19","0","",
"2016-09-05 13:20:45","0","",
"2016-09-05 13:31:11","0","",
"2016-09-05 13:41:38","0","",
"2016-09-05 13:52:05","0","",
"2016-09-05 14:02:31","0","",
"2016-09-05 14:12:58","0","",
"2016-09-05 14:23:25","0","",
"2016-09-05 14:33:52","0","",
"2016-09-05 14:44:20","0","",
"2016-09-05 14:54:47","0","",
"2016-09-05 15:05:13","0","",
"2016-09-05 15:15:40","0","",
"2016-09-05 15:26:07","0","",
"2016-09-05 15:36:34","0","",
"2016-09-05 15:47:01","0","",
"2016-09-05 15:57:29","0","",
"2016-09-05 16:07:55","0","",
"2016-09-05 16:18:21","0","",
"2016-09-05 16:28:48","0","",
"2016-09-05 16:39:16","0","",
"2016-09-05 16:49:43","0","",
"2016-09-05 17:00:10","0","",
"2016-09-05 17:10:36","0","",
"2016-09-05 17:21:02","0","",
"2016-09-05 17:31:29","0","",
"2016-09-05 17:41:56","0","",
"2016-09-05 17:52:23","0","",
"2016-09-05 18:02:50","0","",
"2016-09-05 18:13:17","0","",
"2016-09-05 18:23:44","0","",
"2016-09-05 18:34:11","0","",
"2016-09-05 18:44:37","0","",
"2016-09-05 18:55:05","0","",
"2016-09-05 19:05:31","0","",
"2016-09-05 19:15:57","0","",
"2016-09-05 19:26:23","0","",
"2016-09-05 19:36:49","0","",
"2016-09-05 19:47:17","0","",
"2016-09-05 19:57:44","0","",
"2016-09-05 20:08:11","0","",
"2016-09-05 20:18:37","0","",
"2016-09-05 20:29:05","0","",
"2016-09-05 20:39:32","0","",
"2016-09-05 20:50:00","0","",
"2016-09-05 21:00:27","0","",
"2016-09-05 21:10:54","0","",
"2016-09-05 21:21:22","0","",
"2016-09-05 21:31:49","0","",
"2016-09-05 21:42:17","0","",
"2016-09-05 21:52:44","0","",
"2016-09-05 22:03:11","0","",
"2016-09-05 22:13:38","0","",
"2016-09-05 22:24:05","0","",
"2016-09-05 22:34:32","0","",
"2016-09-05 22:44:59","0","",
"2016-09-05 22:55:27","0","",
"2016-09-05 23:05:53","0","",
"2016-09-05 23:16:20","0","",
"2016-09-05 23:26:47","0","",
"2016-09-05 23:37:14","0","",
"2016-09-05 23:47:40","0","",
"2016-09-05 23:58:08","0","",
"2016-09-06 00:08:35","0","",
"2016-09-06 00:19:02","0","",
"2016-09-06 00:29:30","0","",
"2016-09-06 00:39:56","0","",
"2016-09-06 00:50:24","0","",
"2016-09-06 01:00:50","0","",
"2016-09-06 01:11:17","0","",
"2016-09-06 01:21:43","0","",
"2016-09-06 01:32:10","0","",
"2016-09-06 01:42:36","0","",
"2016-09-06 01:53:03","0","",
"2016-09-06 02:03:30","0","",
"2016-09-06 02:13:57","0","",
"2016-09-06 02:24:24","0","",
"2016-09-06 02:34:51","0","",
"2016-09-06 02:45:18","0","",
"2016-09-06 02:55:45","0","",
"2016-09-06 03:06:12","0","",
"2016-09-06 03:16:38","0","",
"2016-09-06 03:27:06","0","",
"2016-09-06 03:37:33","0","",
"2016-09-06 03:48:01","0","",
"2016-09-06 03:58:28","0","",
"2016-09-06 04:08:54","0","",
"2016-09-06 04:19:22","0","",
"2016-09-06 04:29:49","0","",
"2016-09-06 04:40:16","0","",
"2016-09-06 04:50:43","0","",
"2016-09-06 05:01:10","0","",
"2016-09-06 05:11:37","0","",
"2016-09-06 05:22:04","0","",
"2016-09-06 05:32:32","0","",
"2016-09-06 05:42:59","0","",
"2016-09-06 05:53:26","0","",
"2016-09-06 06:03:52","0","",
"2016-09-06 06:14:18","0","",
"2016-09-06 06:24:46","0","",
"2016-09-06 06:35:13","0","",
"2016-09-06 06:45:40","0","",
"2016-09-06 06:56:06","0","",
"2016-09-06 07:06:33","0","",
"2016-09-06 07:17:00","0","",
"2016-09-06 07:27:28","0","",
"2016-09-06 07:37:54","0","",
"2016-09-06 07:48:20","0","",
"2016-09-06 07:58:47","0","",
"2016-09-06 08:09:14","0","",
"2016-09-06 08:19:41","0","",
"2016-09-06 08:30:08","0","",
"2016-09-06 08:40:34","0","",
"2016-09-06 08:51:01","0","",
"2016-09-06 09:01:28","0","",
"2016-09-06 09:11:55","0","",
"2016-09-06 09:22:22","0","",
"2016-09-06 09:32:49","0","",
"2016-09-06 09:43:15","0","",
"2016-09-06 09:53:41","0","",
"2016-09-06 10:04:08","0","",
"2016-09-06 10:14:35","0","",
"2016-09-06 10:25:01","0","",
"2016-09-06 10:35:29","0","",
"2016-09-06 10:45:56","0","",
"2016-09-06 10:56:23","0","",
"2016-09-06 11:06:49","0","",
"2016-09-06 11:17:16","0","",
"2016-09-06 11:27:43","0","",
"2016-09-06 11:38:09","0","",
"2016-09-06 11:48:36","0","",
"2016-09-06 11:59:03","0","",
"2016-09-06 12:09:31","0","",
"2016-09-06 12:19:58","0","",
"2016-09-06 12:30:25","0","",
"2016-09-06 12:40:52","0","",
"2016-09-06 12:51:19","0","",
"2016-09-06 13:01:46","0","",
"2016-09-06 13:12:13","0","",
"2016-09-06 13:22:41","0","",
"2016-09-06 13:33:08","0","",
"2016-09-06 13:43:34","0","",
"2016-09-06 13:54:01","0","",
"2016-09-06 14:04:28","0","",
"2016-09-06 14:14:55","0","",
"2016-09-06 14:25:22","0","",
"2016-09-06 14:35:49","0","",
"2016-09-06 14:46:16","0","",
"2016-09-06 14:56:42","0","",
"2016-09-06 15:07:09","0","",
"2016-09-06 15:17:36","0","",
"2016-09-06 15:28:04","0","",
"2016-09-06 15:38:30","0","",
"2016-09-06 15:48:58","0","",
"2016-09-06 15:59:25","0","",
"2016-09-06 16:09:52","0","",
"2016-09-06 16:20:19","0","",
"2016-09-06 16:30:47","0","",
"2016-09-06 16:41:14","0","",
"2016-09-06 16:51:41","0","",
"2016-09-06 17:02:08","0","",
"2016-09-06 17:12:36","0","",
"2016-09-06 17:23:03","0","",
"2016-09-06 17:33:31","0","",
"2016-09-06 17:43:59","0","",
"2016-09-06 17:54:27","0","",
"2016-09-06 18:04:54","0","",
"2016-09-06 18:15:22","0","",
"2016-09-06 18:25:50","0","",
"2016-09-06 18:36:18","0","",
"2016-09-06 18:46:45","0","",
"2016-09-06 18:57:13","0","",
"2016-09-06 19:07:40","0","",
"2016-09-06 19:18:07","0","",
"2016-09-06 19:28:35","0","",
"2016-09-06 19:39:02","0","",
"2016-09-06 19:49:29","0","",
"2016-09-06 19:59:56","0","",
"2016-09-06 20:10:23","0","",
"2016-09-06 20:20:50","0","",
"2016-09-06 20:31:17","0","",
"2016-09-06 20:41:44","0","",
"2016-09-06 20:52:12","0","",
"2016-09-06 21:02:39","0","",
"2016-09-06 21:13:06","0","",
"2016-09-06 21:23:33","0","",
"2016-09-06 21:34:00","0","",
"2016-09-06 21:44:27","0","",
"2016-09-06 21:54:55","0","",
"2016-09-06 22:05:21","0","",
"2016-09-06 22:15:48","0","",
"2016-09-06 22:26:15","0","",
"2016-09-06 22:36:41","0","",
"2016-09-06 22:47:08","0","",
"2016-09-06 22:57:35","0","",
"2016-09-06 23:08:02","0","",
"2016-09-06 23:18:29","0","",
"2016-09-06 23:28:57","0","",
"2016-09-06 23:39:24","0","",
"2016-09-06 23:49:51","0","",
"2016-09-07 00:00:18","0","",
"2016-09-07 00:10:44","0","",
"2016-09-07 00:21:10","0","",
"2016-09-07 00:31:38","0","",
"2016-09-07 00:42:05","0","",
"2016-09-07 00:52:32","0","",
"2016-09-07 01:02:59","0","",
"2016-09-07 01:13:26","0","",
"2016-09-07 01:23:54","0","",
"2016-09-07 01:34:21","0","",
"2016-09-07 01:44:49","0","",
"2016-09-07 01:55:17","0","",
"2016-09-07 02:05:43","0","",
"2016-09-07 02:16:09","0","",
"2016-09-07 02:26:36","0","",
"2016-09-07 02:37:03","0","",
"2016-09-07 02:47:30","0","",
"2016-09-07 02:57:57","0","",
"2016-09-07 03:08:23","0","",
"2016-09-07 03:18:51","0","",
"2016-09-07 03:29:18","0","",
"2016-09-07 03:39:44","0","",
"2016-09-07 03:50:11","0","",
"2016-09-07 04:00:38","0","",
"2016-09-07 04:11:05","0","",
"2016-09-07 04:21:33","0","",
"2016-09-07 04:32:00","0","",
"2016-09-07 04:42:27","0","",
"2016-09-07 04:52:55","0","",
"2016-09-07 05:03:21","0","",
"2016-09-07 05:13:49","0","",
"2016-09-07 05:24:15","0","",
"2016-09-07 05:34:42","0","",
"2016-09-07 05:45:09","0","",
"2016-09-07 05:55:36","0","",
"2016-09-07 06:06:03","0","",
"2016-09-07 06:16:30","0","",
"2016-09-07 06:26:58","0","",
"2016-09-07 06:37:25","0","",
"2016-09-07 06:47:53","0","",
"2016-09-07 06:58:20","0","",
"2016-09-07 07:08:47","0","",
"2016-09-07 07:19:15","0","",
"2016-09-07 07:29:42","0","",
"2016-09-07 07:40:09","0","",
"2016-09-07 07:50:37","0","",
"2016-09-07 08:01:03","0","",
"2016-09-07 08:11:30","0","",
"2016-09-07 08:21:57","0","",
"2016-09-07 08:32:24","0","",
"2016-09-07 08:42:51","0","",
"2016-09-07 08:53:18","0","",
"2016-09-07 09:03:44","0","",
"2016-09-07 09:14:11","0","",
"2016-09-07 09:24:38","0","",
"2016-09-07 09:35:05","0","",
"2016-09-07 09:45:33","0","",
"2016-09-07 09:56:00","0","",
"2016-09-07 10:06:27","0","",
"2016-09-07 10:16:54","0","",
"2016-09-07 10:27:22","0","",
"2016-09-07 10:37:48","0","",
"2016-09-07 10:48:15","0","",
"2016-09-07 10:58:41","0","",
"2016-09-07 11:09:09","0","",
"2016-09-07 11:13:02","1","",
"2016-09-07 11:14:56","0","",
"2016-09-07 11:25:22","0","",
"2016-09-07 11:35:48","0","",
"2016-09-07 11:46:16","0","",
"2016-09-07 11:56:43","0","",
"2016-09-07 12:07:10","0","",
"2016-09-07 12:17:37","0","",
"2016-09-07 12:28:05","0","",
"2016-09-07 12:38:32","0","",
"2016-09-07 12:48:59","0","",
"2016-09-07 12:59:25","0","",
"2016-09-07 13:09:51","0","",
"2016-09-07 13:20:18","0","",
"2016-09-07 13:30:44","0","",
"2016-09-07 13:41:10","0","",
"2016-09-07 13:51:37","0","",
"2016-09-07 14:02:04","0","",
"2016-09-07 14:12:31","0","",
"2016-09-07 14:22:58","0","",
"2016-09-07 14:33:26","0","",
"2016-09-07 14:43:54","0","",
"2016-09-07 14:54:22","0","",
"2016-09-07 15:04:49","0","",
"2016-09-07 15:15:17","0","",
"2016-09-07 15:25:45","0","",
"2016-09-07 15:36:12","0","",
"2016-09-07 15:46:40","0","",
"2016-09-07 15:57:07","0","",
"2016-09-07 16:07:34","0","",
"2016-09-07 16:18:01","0","",
"2016-09-07 16:28:28","0","",
"2016-09-07 16:38:55","0","",
"2016-09-07 16:49:21","0","",
"2016-09-07 16:59:49","0","",
"2016-09-07 17:10:15","0","",
"2016-09-07 17:20:42","0","",
"2016-09-07 17:31:10","0","",
"2016-09-07 17:41:37","0","",
"2016-09-07 17:52:03","0","",
"2016-09-07 18:02:30","0","",
"2016-09-07 18:12:57","0","",
"2016-09-07 18:23:23","0","",
"2016-09-07 18:33:50","0","",
"2016-09-07 18:44:18","0","",
"2016-09-07 18:54:46","0","",
"2016-09-07 19:05:14","0","",
"2016-09-07 19:15:43","0","",
"2016-09-07 19:26:11","0","",
"2016-09-07 19:36:39","0","",
"2016-09-07 19:47:06","0","",
"2016-09-07 19:57:34","0","",
"2016-09-07 20:08:01","0","",
"2016-09-07 20:18:28","0","",
"2016-09-07 20:28:56","0","",
"2016-09-07 20:39:23","0","",
"2016-09-07 20:49:51","0","",
"2016-09-07 21:00:18","0","",
"2016-09-07 21:10:45","0","",
"2016-09-07 21:21:11","0","",
"2016-09-07 21:31:38","0","",
"2016-09-07 21:42:05","0","",
"2016-09-07 21:52:33","0","",
"2016-09-07 22:03:00","0","",
"2016-09-07 22:13:28","0","",
"2016-09-07 22:23:56","0","",
"2016-09-07 22:34:23","0","",
"2016-09-07 22:44:51","0","",
"2016-09-07 22:55:18","0","",
"2016-09-07 23:05:46","0","",
"2016-09-07 23:16:14","0","",
"2016-09-07 23:26:41","0","",
"2016-09-07 23:37:08","0","",
"2016-09-07 23:47:35","0","",
"2016-09-07 23:58:03","0","",
"2016-09-08 00:08:29","0","",
"2016-09-08 00:18:56","0","",
"2016-09-08 00:29:23","0","",
"2016-09-08 00:39:50","0","",
"2016-09-08 00:50:16","0","",
"2016-09-08 01:00:43","0","",
"2016-09-08 01:11:10","0","",
"2016-09-08 01:21:37","0","",
"2016-09-08 01:32:04","0","",
"2016-09-08 01:42:31","0","",
"2016-09-08 01:52:58","0","",
"2016-09-08 02:03:25","0","",
"2016-09-08 02:13:53","0","",
"2016-09-08 02:24:20","0","",
"2016-09-08 02:34:47","0","",
"2016-09-08 02:45:14","0","",
"2016-09-08 02:55:41","0","",
"2016-09-08 03:06:08","0","",
"2016-09-08 03:16:34","0","",
"2016-09-08 03:27:01","0","",
"2016-09-08 03:37:27","0","",
"2016-09-08 03:47:54","0","",
"2016-09-08 03:58:22","0","",
"2016-09-08 04:08:49","0","",
"2016-09-08 04:19:17","0","",
"2016-09-08 04:29:44","0","",
"2016-09-08 04:40:13","0","",
"2016-09-08 04:50:42","0","",
"2016-09-08 05:01:11","0","",
"2016-09-08 05:11:38","0","",
"2016-09-08 05:22:06","0","",
"2016-09-08 05:32:33","0","",
"2016-09-08 05:43:00","0","",
"2016-09-08 05:53:28","0","",
"2016-09-08 06:03:55","0","",
"2016-09-08 06:14:23","0","",
"2016-09-08 06:24:51","0","",
"2016-09-08 06:35:18","0","",
"2016-09-08 06:45:45","0","",
"2016-09-08 06:56:12","0","",
"2016-09-08 07:06:39","0","",
"2016-09-08 07:17:07","0","",
"2016-09-08 07:27:34","0","",
"2016-09-08 07:38:01","0","",
"2016-09-08 07:48:29","0","",
"2016-09-08 07:58:57","0","",
"2016-09-08 08:09:23","0","",
"2016-09-08 08:19:50","0","",
"2016-09-08 08:30:16","0","",
"2016-09-08 08:40:44","0","",
"2016-09-08 08:51:10","0","",
"2016-09-08 09:01:37","0","",
"2016-09-08 09:12:04","0","",
"2016-09-08 09:22:31","0","",
"2016-09-08 09:33:00","0","",
"2016-09-08 09:43:27","0","",
"2016-09-08 09:53:55","0","",
"2016-09-08 10:04:23","0","",
"2016-09-08 10:14:50","0","",
"2016-09-08 10:25:17","0","",
"2016-09-08 10:35:44","0","",
"2016-09-08 10:46:12","0","",
"2016-09-08 10:56:39","0","",
"2016-09-08 11:07:07","0","",
"2016-09-08 11:17:34","0","",
"2016-09-08 11:28:01","0","",
"2016-09-08 11:38:28","0","",
"2016-09-08 11:48:55","0","",
"2016-09-08 11:59:23","0","",
"2016-09-08 12:09:50","0","",
"2016-09-08 12:20:18","0","",
"2016-09-08 12:30:46","0","",
"2016-09-08 12:41:13","0","",
"2016-09-08 12:51:39","0","",
"2016-09-08 13:02:06","0","",
"2016-09-08 13:12:34","0","",
"2016-09-08 13:23:01","0","",
"2016-09-08 13:33:29","0","",
"2016-09-08 13:43:56","0","",
"2016-09-08 13:54:25","0","",
"2016-09-08 14:04:52","0","",
"2016-09-08 14:15:20","0","",
"2016-09-08 14:25:48","0","",
"2016-09-08 14:36:15","0","",
"2016-09-08 14:46:42","0","",
"2016-09-08 14:57:10","0","",
"2016-09-08 15:07:37","0","",
"2016-09-08 15:18:03","0","",
"2016-09-08 15:28:31","0","",
"2016-09-08 15:38:59","0","",
"2016-09-08 15:49:26","0","",
"2016-09-08 15:59:53","0","",
"2016-09-08 16:10:19","0","",
"2016-09-08 16:20:47","0","",
"2016-09-08 16:31:15","0","",
"2016-09-08 16:41:43","0","",
"2016-09-08 16:52:10","0","",
"2016-09-08 17:02:38","0","",
"2016-09-08 17:03:29","1","",
"2016-09-08 17:04:29","1","",
"2016-09-08 17:06:05","1","",
"2016-09-08 17:07:44","1","",
"2016-09-08 17:09:38","0","",
"2016-09-08 17:11:57","1","",
"2016-09-08 17:13:51","0","",
"2016-09-08 17:14:21","1","",
"2016-09-08 17:15:21","1","",
"2016-09-08 17:17:15","0","",
"2016-09-08 17:27:43","0","",
"2016-09-08 17:38:11","0","",
"2016-09-08 17:48:38","0","",
"2016-09-08 17:59:06","0","",
"2016-09-08 18:09:33","0","",
"2016-09-08 18:20:01","0","",
"2016-09-08 18:30:29","0","",
"2016-09-08 18:40:56","0","",
"2016-09-08 18:51:24","0","",
"2016-09-08 19:01:51","0","",
"2016-09-08 19:12:19","0","",
"2016-09-08 19:22:45","0","",
"2016-09-08 19:33:12","0","",
"2016-09-08 19:43:39","0","",
"2016-09-08 19:54:07","0","",
"2016-09-08 20:04:34","0","",
"2016-09-08 20:15:02","0","",
"2016-09-08 20:25:29","0","",
"2016-09-08 20:35:57","0","",
"2016-09-08 20:46:24","0","",
"2016-09-08 20:56:52","0","",
"2016-09-08 21:07:18","0","",
"2016-09-08 21:17:45","0","",
"2016-09-08 21:28:13","0","",
"2016-09-08 21:38:40","0","",
"2016-09-08 21:49:07","0","",
"2016-09-08 21:59:34","0","",
"2016-09-08 22:10:01","0","",
"2016-09-08 22:20:28","0","",
"2016-09-08 22:30:56","0","",
"2016-09-08 22:41:23","0","",
"2016-09-08 22:51:50","0","",
"2016-09-08 23:02:17","0","",
"2016-09-08 23:12:45","0","",
"2016-09-08 23:23:12","0","",
"2016-09-08 23:33:40","0","",
"2016-09-08 23:44:07","0","",
"2016-09-08 23:54:33","0","",
"2016-09-09 00:04:59","0","",
"2016-09-09 00:15:26","0","",
"2016-09-09 00:25:53","0","",
"2016-09-09 00:36:20","0","",
"2016-09-09 00:46:47","0","",
"2016-09-09 00:57:14","0","",
"2016-09-09 01:07:41","0","",
"2016-09-09 01:18:08","0","",
"2016-09-09 01:28:34","0","",
"2016-09-09 01:39:02","0","",
"2016-09-09 01:49:30","0","",
"2016-09-09 01:59:57","0","",
"2016-09-09 02:10:24","0","",
"2016-09-09 02:20:51","0","",
"2016-09-09 02:31:18","0","",
"2016-09-09 02:41:45","0","",
"2016-09-09 02:52:12","0","",
"2016-09-09 03:02:39","0","",
"2016-09-09 03:13:07","0","",
"2016-09-09 03:23:34","0","",
"2016-09-09 03:34:02","0","",
"2016-09-09 03:44:29","0","",
"2016-09-09 03:54:56","0","",
"2016-09-09 04:05:22","0","",
"2016-09-09 04:15:50","0","",
"2016-09-09 04:26:17","0","",
"2016-09-09 04:36:44","0","",
"2016-09-09 04:47:11","0","",
"2016-09-09 04:57:39","0","",
"2016-09-09 05:08:05","0","",
"2016-09-09 05:18:33","0","",
"2016-09-09 05:29:01","0","",
"2016-09-09 05:39:27","0","",
"2016-09-09 05:49:54","0","",
"2016-09-09 06:00:23","0","",
"2016-09-09 06:10:50","0","",
"2016-09-09 06:21:18","0","",
"2016-09-09 06:31:45","0","",
"2016-09-09 06:42:13","0","",
"2016-09-09 06:52:39","0","",
"2016-09-09 07:03:05","0","",
"2016-09-09 07:13:32","0","",
"2016-09-09 07:23:59","0","",
"2016-09-09 07:34:26","0","",
"2016-09-09 07:44:53","0","",
"2016-09-09 07:55:21","0","",
"2016-09-09 08:05:48","0","",
"2016-09-09 08:16:16","0","",
"2016-09-09 08:26:43","0","",
"2016-09-09 08:37:11","0","",
"2016-09-09 08:47:39","0","",
"2016-09-09 08:58:06","0","",
"2016-09-09 09:08:33","0","",
"2016-09-09 09:19:00","0","",
"2016-09-09 09:29:28","0","",
"2016-09-09 09:39:56","0","",
"2016-09-09 09:50:23","0","",
"2016-09-09 10:00:51","0","",
"2016-09-09 10:11:19","0","",
"2016-09-09 10:21:47","0","",
"2016-09-09 10:32:16","0","",
"2016-09-09 10:42:42","0","",
"2016-09-09 10:53:10","0","",
"2016-09-09 11:03:36","0","",
"2016-09-09 11:14:04","0","",
"2016-09-09 11:24:30","0","",
"2016-09-09 11:34:58","0","",
"2016-09-09 11:45:25","0","",
"2016-09-09 11:55:52","0","",
"2016-09-09 12:06:20","0","",
"2016-09-09 12:16:47","0","",
"2016-09-09 12:27:15","0","",
"2016-09-09 12:37:43","0","",
"2016-09-09 12:48:11","0","",
"2016-09-09 12:58:38","0","",
"2016-09-09 13:09:05","0","",
"2016-09-09 13:19:34","0","",
"2016-09-09 13:30:02","0","",
"2016-09-09 13:40:30","0","",
"2016-09-09 13:50:58","0","",
"2016-09-09 14:01:25","0","",
"2016-09-09 14:11:52","0","",
"2016-09-09 14:22:19","0","",
"2016-09-09 14:32:46","0","",
"2016-09-09 14:43:12","0","",
"2016-09-09 14:53:40","0","",
"2016-09-09 15:04:06","0","",
"2016-09-09 15:14:34","0","",
"2016-09-09 15:25:02","0","",
"2016-09-09 15:35:30","0","",
"2016-09-09 15:45:58","0","",
"2016-09-09 15:56:26","0","",
"2016-09-09 16:06:53","0","",
"2016-09-09 16:17:19","0","",
"2016-09-09 16:27:47","0","",
"2016-09-09 16:38:15","0","",
"2016-09-09 16:59:11","0","",
"2016-09-09 17:09:38","0","",
"2016-09-09 17:20:06","0","",
"2016-09-09 17:30:33","0","",
"2016-09-09 17:41:00","0","",
"2016-09-09 17:51:27","0","",
"2016-09-09 18:01:54","0","",
"2016-09-09 18:12:22","0","",
"2016-09-09 18:22:50","0","",
"2016-09-09 18:33:16","0","",
"2016-09-09 18:43:44","0","",
"2016-09-09 18:54:12","0","",
"2016-09-09 19:04:39","0","",
"2016-09-09 19:15:07","0","",
"2016-09-09 19:25:35","0","",
"2016-09-09 19:36:03","0","",
"2016-09-09 19:46:30","0","",
"2016-09-09 19:56:57","0","",
"2016-09-09 20:07:24","0","",
"2016-09-09 20:17:52","0","",
"2016-09-09 20:28:19","0","",
"2016-09-09 20:38:46","0","",
"2016-09-09 20:49:13","0","",
"2016-09-09 20:59:39","0","",
"2016-09-09 21:10:06","0","",
"2016-09-09 21:20:33","0","",
"2016-09-09 21:31:00","0","",
"2016-09-09 21:41:28","0","",
"2016-09-09 21:51:55","0","",
"2016-09-09 22:02:21","0","",
"2016-09-09 22:12:48","0","",
"2016-09-09 22:23:15","0","",
"2016-09-09 22:33:42","0","",
"2016-09-09 22:44:10","0","",
"2016-09-09 22:54:38","0","",
"2016-09-09 23:05:05","0","",
"2016-09-09 23:15:33","0","",
"2016-09-09 23:26:00","0","",
"2016-09-09 23:36:28","0","",
"2016-09-09 23:46:55","0","",
"2016-09-09 23:57:23","0","",
"2016-09-10 00:07:50","0","",
"2016-09-10 00:18:18","0","",
"2016-09-10 00:28:45","0","",
"2016-09-10 00:39:12","0","",
"2016-09-10 00:49:39","0","",
"2016-09-10 01:00:06","0","",
"2016-09-10 01:10:32","0","",
"2016-09-10 01:20:59","0","",
"2016-09-10 01:31:26","0","",
"2016-09-10 01:41:53","0","",
"2016-09-10 01:52:20","0","",
"2016-09-10 02:02:47","0","",
"2016-09-10 02:13:14","0","",
"2016-09-10 02:23:42","0","",
"2016-09-10 02:34:09","0","",
"2016-09-10 02:44:37","0","",
"2016-09-10 02:55:04","0","",
"2016-09-10 03:05:32","0","",
"2016-09-10 03:15:59","0","",
"2016-09-10 03:26:26","0","",
"2016-09-10 03:36:54","0","",
"2016-09-10 03:47:21","0","",
"2016-09-10 03:57:49","0","",
"2016-09-10 04:08:15","0","",
"2016-09-10 04:18:42","0","",
"2016-09-10 04:29:10","0","",
"2016-09-10 04:39:37","0","",
"2016-09-10 04:50:04","0","",
