"DateAndTime","OS_Corr272 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-30 02:04:51","1","",
"2016-08-30 02:06:33","0","",
"2016-08-30 02:07:51","1","",
"2016-08-30 02:09:34","0","",
"2016-08-30 02:18:59","0","",
"2016-08-30 02:28:24","0","",
"2016-08-30 02:37:49","0","",
"2016-08-30 02:47:15","0","",
"2016-08-30 02:56:40","0","",
"2016-08-30 03:06:04","0","",
"2016-08-30 03:15:29","0","",
"2016-08-30 03:24:54","0","",
"2016-08-30 03:34:19","0","",
"2016-08-30 03:43:44","0","",
"2016-08-30 03:53:09","0","",
"2016-08-30 04:02:34","0","",
"2016-08-30 04:11:59","0","",
"2016-08-30 04:21:25","0","",
"2016-08-30 04:30:50","0","",
"2016-08-30 04:40:15","0","",
"2016-08-30 04:49:40","0","",
"2016-08-30 04:59:05","0","",
"2016-08-30 05:08:29","0","",
"2016-08-30 05:17:54","0","",
"2016-08-30 05:27:19","0","",
"2016-08-30 05:36:44","0","",
"2016-08-30 05:46:09","0","",
"2016-08-30 05:55:33","0","",
"2016-08-30 06:04:57","0","",
"2016-08-30 06:14:22","0","",
"2016-08-30 06:23:47","0","",
"2016-08-30 06:33:12","0","",
"2016-08-30 06:39:47","1","",
"2016-08-30 06:41:04","1","",
"2016-08-30 06:42:46","0","",
"2016-08-30 06:43:11","1","",
"2016-08-30 06:44:04","1","",
"2016-08-30 06:45:46","1","",
"2016-08-30 06:47:29","0","",
"2016-08-30 06:48:20","1","",
"2016-08-30 06:49:46","1","",
"2016-08-30 06:51:20","1","",
"2016-08-30 06:53:03","0","",
"2016-08-30 06:54:20","1","",
"2016-08-30 06:56:03","1","",
"2016-08-30 06:57:00","1","",
"2016-08-30 06:57:51","1","",
"2016-08-30 06:59:34","0","",
"2016-08-30 07:00:30","1","",
"2016-08-30 07:01:23","1","",
"2016-08-30 07:02:26","1","",
"2016-08-30 07:03:17","1","",
"2016-08-30 07:04:09","1","",
"2016-08-30 07:05:02","1","",
"2016-08-30 07:05:54","1","",
"2016-08-30 07:07:08","1","",
"2016-08-30 07:08:09","1","",
"2016-08-30 07:09:32","1","",
"2016-08-30 07:11:15","0","",
"2016-08-30 07:11:37","1","",
"2016-08-30 07:12:29","1","",
"2016-08-30 07:13:40","1","",
"2016-08-30 07:15:23","0","",
"2016-08-30 07:18:14","1","",
"2016-08-30 07:19:57","0","",
"2016-08-30 07:20:13","1","",
"2016-08-30 07:21:04","1","",
"2016-08-30 07:22:06","1","",
"2016-08-30 07:23:12","1","",
"2016-08-30 07:24:03","1","",
"2016-08-30 07:24:57","1","",
"2016-08-30 07:26:39","0","",
"2016-08-30 07:28:16","1","",
"2016-08-30 07:29:07","1","",
"2016-08-30 07:30:00","1","",
"2016-08-30 07:31:07","1","",
"2016-08-30 07:31:59","1","",
"2016-08-30 07:32:59","1","",
"2016-08-30 07:34:41","1","",
"2016-08-30 07:36:15","1","",
"2016-08-30 07:37:58","0","",
"2016-08-30 07:38:21","1","",
"2016-08-30 07:39:12","1","",
"2016-08-30 07:40:50","1","",
"2016-08-30 07:41:42","1","",
"2016-08-30 07:43:25","0","",
"2016-08-30 07:44:01","1","",
"2016-08-30 07:45:44","0","",
"2016-08-30 07:46:38","1","",
"2016-08-30 07:48:21","0","",
"2016-08-30 07:49:52","1","",
"2016-08-30 07:50:56","1","",
"2016-08-30 07:52:38","0","",
"2016-08-30 07:53:23","1","",
"2016-08-30 07:55:06","0","",
"2016-08-30 07:55:24","1","",
"2016-08-30 07:56:16","1","",
"2016-08-30 07:57:57","1","",
"2016-08-30 07:59:39","0","",
"2016-08-30 08:00:25","1","",
"2016-08-30 08:01:16","1","",
"2016-08-30 08:02:55","1","",
"2016-08-30 08:04:08","1","",
"2016-08-30 08:05:06","1","",
"2016-08-30 08:06:05","1","",
"2016-08-30 08:07:15","1","",
"2016-08-30 08:08:38","1","",
"2016-08-30 08:10:21","0","",
"2016-08-30 08:10:30","1","",
"2016-08-30 08:11:21","1","",
"2016-08-30 08:12:34","1","",
"2016-08-30 08:14:04","1","",
"2016-08-30 08:15:46","0","",
"2016-08-30 08:16:10","1","",
"2016-08-30 08:17:08","1","",
"2016-08-30 08:18:02","1","",
"2016-08-30 08:18:56","1","",
"2016-08-30 08:20:15","1","",
"2016-08-30 08:21:11","1","",
"2016-08-30 08:22:54","0","",
"2016-08-30 08:23:28","1","",
"2016-08-30 08:24:25","1","",
"2016-08-30 08:25:17","1","",
"2016-08-30 08:26:18","1","",
"2016-08-30 08:27:15","1","",
"2016-08-30 08:28:35","1","",
"2016-08-30 08:29:36","1","",
"2016-08-30 08:31:00","1","",
"2016-08-30 08:31:53","1","",
"2016-08-30 08:32:56","1","",
"2016-08-30 08:34:36","1","",
"2016-08-30 08:36:11","1","",
"2016-08-30 08:37:43","1","",
"2016-08-30 08:38:48","1","",
"2016-08-30 08:40:19","1","",
"2016-08-30 08:41:13","1","",
"2016-08-30 08:42:56","0","",
"2016-08-30 08:44:02","1","",
"2016-08-30 08:45:45","0","",
"2016-08-30 08:46:23","1","",
"2016-08-30 08:47:15","1","",
"2016-08-30 08:48:58","0","",
"2016-08-30 08:51:09","1","",
"2016-08-30 08:52:14","1","",
"2016-08-30 08:53:56","0","",
"2016-08-30 08:54:31","1","",
"2016-08-30 08:55:23","1","",
"2016-08-30 08:56:15","1","",
"2016-08-30 08:57:06","1","",
"2016-08-30 08:57:59","1","",
"2016-08-30 08:58:50","1","",
"2016-08-30 08:59:41","1","",
"2016-08-30 09:01:24","0","",
"2016-08-30 09:01:55","1","",
"2016-08-30 09:03:21","1","",
"2016-08-30 09:04:37","1","",
"2016-08-30 09:06:07","1","",
"2016-08-30 09:07:20","1","",
"2016-08-30 09:09:02","0","",
"2016-08-30 09:09:06","1","",
"2016-08-30 09:10:49","0","",
"2016-08-30 09:12:18","1","",
"2016-08-30 09:14:00","0","",
"2016-08-30 09:14:10","1","",
"2016-08-30 09:15:01","1","",
"2016-08-30 09:16:44","0","",
"2016-08-30 09:23:40","1","",
"2016-08-30 09:25:23","0","",
"2016-08-30 09:34:48","0","",
"2016-08-30 09:37:42","1","",
"2016-08-30 09:39:24","0","",
"2016-08-30 09:39:49","1","",
"2016-08-30 09:41:32","0","",
