"DateAndTime","OS_Corr266 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-09-26 02:25:25","0","",
"2016-09-26 02:26:01","1","",
"2016-09-26 02:27:43","0","",
"2016-09-26 02:37:01","0","",
"2016-09-26 02:46:20","0","",
"2016-09-26 02:47:14","1","",
"2016-09-26 02:48:56","0","",
"2016-09-26 02:55:14","1","",
"2016-09-26 02:56:56","0","",
"2016-09-26 03:04:04","1","",
"2016-09-26 03:05:45","0","",
"2016-09-26 03:15:04","0","",
"2016-09-26 03:24:22","0","",
"2016-09-26 03:33:40","0","",
"2016-09-26 03:42:57","0","",
"2016-09-26 03:52:15","0","",
"2016-09-26 04:01:32","0","",
"2016-09-26 04:10:50","0","",
"2016-09-26 04:20:07","0","",
"2016-09-26 04:29:25","0","",
"2016-09-26 04:38:43","0","",
"2016-09-26 04:48:00","0","",
"2016-09-26 04:57:18","0","",
"2016-09-26 05:00:41","1","",
"2016-09-26 05:02:23","0","",
"2016-09-26 05:11:40","0","",
"2016-09-26 05:20:58","0","",
"2016-09-26 05:30:16","0","",
"2016-09-26 05:39:34","0","",
"2016-09-26 05:48:51","0","",
"2016-09-26 05:55:14","1","",
"2016-09-26 05:56:55","0","",
"2016-09-26 05:56:59","1","",
"2016-09-26 05:58:40","0","",
"2016-09-26 06:07:57","0","",
"2016-09-26 06:17:15","0","",
"2016-09-26 06:26:32","0","",
"2016-09-26 06:35:50","1","",
"2016-09-26 06:37:22","1","",
"2016-09-26 06:39:03","0","",
"2016-09-26 06:41:09","1","",
"2016-09-26 06:42:51","0","",
"2016-09-26 06:48:11","1","",
"2016-09-26 06:49:53","0","",
"2016-09-26 06:59:10","0","",
"2016-09-26 07:08:27","0","",
"2016-09-26 07:16:41","1","",
"2016-09-26 07:18:23","0","",
"2016-09-26 07:27:40","0","",
"2016-09-26 07:29:47","1","",
"2016-09-26 07:31:29","0","",
"2016-09-26 07:33:23","1","",
"2016-09-26 07:35:05","0","",
"2016-09-26 07:36:51","1","",
"2016-09-26 07:38:32","0","",
"2016-09-26 07:40:24","1","",
"2016-09-26 07:42:06","0","",
"2016-09-26 07:45:12","1","",
"2016-09-26 07:46:54","0","",
"2016-09-26 07:50:10","1","",
"2016-09-26 07:51:52","0","",
"2016-09-26 07:53:41","1","",
"2016-09-26 07:55:12","1","",
"2016-09-26 07:56:54","0","",
"2016-09-26 07:59:20","1","",
"2016-09-26 08:00:40","1","",
"2016-09-26 08:01:50","1","",
"2016-09-26 08:02:41","1","",
"2016-09-26 08:04:22","0","",
"2016-09-26 08:09:16","1","",
"2016-09-26 08:10:30","1","",
"2016-09-26 08:11:38","1","",
"2016-09-26 08:13:20","0","",
"2016-09-26 08:15:14","1","",
"2016-09-26 08:16:55","0","",
"2016-09-26 08:16:56","1","",
"2016-09-26 08:17:47","1","",
"2016-09-26 08:19:28","0","",
"2016-09-26 08:25:48","1","",
"2016-09-26 08:27:29","0","",
"2016-09-26 08:33:54","1","",
"2016-09-26 08:35:35","0","",
"2016-09-26 08:37:32","1","",
"2016-09-26 08:38:23","1","",
"2016-09-26 08:40:04","0","",
"2016-09-26 08:43:30","1","",
"2016-09-26 08:44:41","1","",
"2016-09-26 08:46:23","0","",
"2016-09-26 08:46:26","1","",
"2016-09-26 08:48:07","0","",
"2016-09-26 08:49:41","1","",
"2016-09-26 08:50:54","1","",
"2016-09-26 08:52:10","1","",
"2016-09-26 08:53:52","0","",
"2016-09-26 08:54:02","1","",
"2016-09-26 08:55:43","0","",
"2016-09-26 08:57:38","1","",
"2016-09-26 08:59:20","0","",
"2016-09-26 09:08:37","0","",
"2016-09-26 09:10:01","1","",
"2016-09-26 09:11:42","0","",
"2016-09-26 09:12:46","1","",
"2016-09-26 09:14:27","0","",
"2016-09-26 09:15:40","1","",
"2016-09-26 09:17:12","1","",
"2016-09-26 09:18:53","0","",
"2016-09-26 09:21:35","1","",
"2016-09-26 09:23:16","0","",
"2016-09-26 09:25:28","1","",
"2016-09-26 09:27:09","0","",
"2016-09-26 09:31:27","1","",
"2016-09-26 09:32:54","1","",
"2016-09-26 09:34:34","1","",
"2016-09-26 09:35:25","1","",
"2016-09-26 09:37:06","0","",
"2016-09-26 09:41:25","1","",
"2016-09-26 09:43:02","1","",
"2016-09-26 09:44:43","0","",
"2016-09-26 09:46:12","1","",
"2016-09-26 09:47:54","0","",
"2016-09-26 09:57:12","0","",
"2016-09-26 10:06:29","0","",
"2016-09-26 10:15:47","0","",
"2016-09-26 10:16:43","1","",
"2016-09-26 10:17:53","1","",
"2016-09-26 10:19:35","0","",
"2016-09-26 10:26:32","1","",
"2016-09-26 10:27:45","1","",
"2016-09-26 10:29:27","0","",
"2016-09-26 10:38:45","0","",
"2016-09-26 10:48:03","0","",
"2016-09-26 10:53:49","1","",
"2016-09-26 10:55:30","0","",
"2016-09-26 10:58:40","1","",
"2016-09-26 11:00:21","0","",
"2016-09-26 11:09:38","0","",
"2016-09-26 11:15:06","1","",
"2016-09-26 11:16:19","1","",
"2016-09-26 11:18:20","1","",
