"DateAndTime","OS_Corr257 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-29 21:18:48","0","",
"2016-08-29 21:23:12","1","",
"2016-08-29 21:25:27","0","",
"2016-08-29 21:27:18","1","",
"2016-08-29 21:29:32","0","",
"2016-08-29 21:37:45","1","",
"2016-08-29 21:40:00","0","",
"2016-08-29 21:42:12","1","",
"2016-08-29 21:44:27","0","",
"2016-08-29 21:46:04","1","",
"2016-08-29 21:48:19","0","",
"2016-08-29 21:57:02","1","",
"2016-08-29 21:59:17","0","",
"2016-08-29 22:01:58","0","",
"2016-08-29 22:14:19","0","",
"2016-08-29 22:15:34","1","",
"2016-08-29 22:17:49","0","",
"2016-08-29 22:23:26","1","",
"2016-08-29 22:25:41","0","",
"2016-08-29 22:28:00","1","",
"2016-08-29 22:30:15","0","",
"2016-08-29 22:42:36","0","",
"2016-08-29 22:46:43","1","",
"2016-08-29 22:48:22","1","",
"2016-08-29 22:50:36","0","",
"2016-08-29 23:02:56","0","",
"2016-08-29 23:07:48","1","",
"2016-08-29 23:10:03","0","",
"2016-08-29 23:10:09","1","",
"2016-08-29 23:12:24","0","",
"2016-08-29 23:12:42","1","",
"2016-08-29 23:13:53","1","",
"2016-08-29 23:16:07","0","",
"2016-08-29 23:17:37","1","",
"2016-08-29 23:19:51","0","",
"2016-08-29 23:19:55","1","",
"2016-08-29 23:22:10","0","",
"2016-08-29 23:30:10","1","",
"2016-08-29 23:32:25","0","",
"2016-08-29 23:44:46","0","",
"2016-08-29 23:55:38","1","",
"2016-08-29 23:57:52","0","",
"2016-08-30 00:00:35","1","",
"2016-08-30 00:02:05","1","",
"2016-08-30 00:04:19","0","",
"2016-08-30 00:16:39","0","",
"2016-08-30 00:29:00","0","",
"2016-08-30 00:41:20","0","",
"2016-08-30 00:53:40","0","",
"2016-08-30 01:06:00","0","",
"2016-08-30 01:18:21","0","",
"2016-08-30 01:30:41","0","",
"2016-08-30 01:43:01","0","",
"2016-08-30 01:55:21","0","",
"2016-08-30 02:06:07","1","",
"2016-08-30 02:08:22","0","",
"2016-08-30 02:08:25","1","",
"2016-08-30 02:10:39","0","",
"2016-08-30 02:12:48","1","",
"2016-08-30 02:15:02","0","",
"2016-08-30 02:27:23","0","",
"2016-08-30 02:39:43","0","",
"2016-08-30 02:52:03","0","",
"2016-08-30 03:04:23","0","",
"2016-08-30 03:16:43","0","",
"2016-08-30 03:29:03","0","",
"2016-08-30 03:41:24","0","",
"2016-08-30 03:53:44","0","",
"2016-08-30 04:01:38","1","",
"2016-08-30 04:03:52","0","",
"2016-08-30 04:16:12","0","",
"2016-08-30 04:26:10","1","",
"2016-08-30 04:28:24","0","",
"2016-08-30 04:38:02","1","",
"2016-08-30 04:40:17","0","",
"2016-08-30 04:52:36","0","",
"2016-08-30 05:04:56","0","",
"2016-08-30 05:17:15","0","",
"2016-08-30 05:29:35","0","",
"2016-08-30 05:41:54","0","",
"2016-08-30 05:54:15","0","",
"2016-08-30 05:54:32","1","",
"2016-08-30 05:56:46","0","",
"2016-08-30 05:58:59","1","",
"2016-08-30 06:00:07","1","",
"2016-08-30 06:02:21","0","",
"2016-08-30 06:03:31","1","",
"2016-08-30 06:05:45","0","",
"2016-08-30 06:18:06","0","",
"2016-08-30 06:21:48","1","",
"2016-08-30 06:23:24","1","",
"2016-08-30 06:25:39","0","",
"2016-08-30 06:26:03","1","",
"2016-08-30 06:28:17","0","",
"2016-08-30 06:30:19","1","",
"2016-08-30 06:32:33","0","",
